 ,OH6416, OH6416, OH6416, OH6432, OH6432, OH6432, OH6464, OH6464, OH6464, OH6416FFT, OH6416FFT, OH6416FFT, OH6432FFT, OH6432FFT, OH6432FFT, OH6464FFT, OH6464FFT, OH6464FFT, ntru-hps2048509, ntru-hps2048509, ntru-hps2048509, ntru-hps2048677, ntru-hps2048677, ntru-hps2048677, ntru-hps4096821, ntru-hps4096821, ntru-hps4096821, ntru-hrss701, ntru-hrss701, ntru-hrss701, ntrulpr653, ntrulpr653, ntrulpr653, ntrulpr761, ntrulpr761, ntrulpr761, ntrulpr857, ntrulpr857, ntrulpr857, sntrup653, sntrup653, sntrup653, sntrup761, sntrup761, sntrup761, sntrup857, sntrup857, sntrup857, FrodoKEM-640, FrodoKEM-640, FrodoKEM-640, FrodoKEM-976, FrodoKEM-976, FrodoKEM-976, FrodoKEM-1344, FrodoKEM-1344, FrodoKEM-1344, kyber512, kyber512, kyber512, kyber768, kyber768, kyber768, kyber1024, kyber1024, kyber1024, BabyBear, BabyBear, BabyBear, MamaBear, MamaBear, MamaBear, PapaBear, PapaBear, PapaBear
65, 258, 532, 2084, 1372, 1629, 6248, 4380, 4478, 9245, 36744, 35185, 362192, 78573, 83043, 316763, 168642, 295729, 329996, 33236587, 1242973, 2591090, 60844243, 1598886, 3796016, 85992735, 2389921, 6092370, 63916499, 1712014, 4741525, 6315718, 13951048, 19677348, 8762857, 20367429, 26083589, 10940572, 24369745, 35139618, 57751477, 8205088, 19860554, 75361101, 10587072, 24774768, 99869235, 12485642, 34471748, 572250, 3014993, 2813105, 979087, 5396538, 5757500, 2937900, 12068236, 14141571, 149775, 232992, 284791, 274706, 398870, 427457, 410891, 504546, 563816, 495565, 669724, 1432903, 972511, 1180929, 2619762, 1966438, 1998547, 4437075
66, 262, 549, 2265, 1328, 1574, 6466, 4574, 4830, 9685, 34948, 35202, 287986, 77139, 80802, 346069, 185302, 188154, 355794, 36239223, 969294, 2551608, 60069635, 1610631, 4111041, 86597393, 2334897, 5988206, 64371739, 1626186, 4541949, 6890262, 13449552, 20910020, 9349134, 20154360, 25648230, 11377487, 23511992, 32529493, 54416340, 8018101, 20010819, 82056123, 9995113, 26278055, 98560203, 13558423, 33801480, 838474, 3082184, 3020993, 1090585, 5094463, 5458046, 1943439, 11182738, 11723018, 137224, 238745, 314510, 288150, 309024, 418559, 441128, 476471, 704264, 524749, 639420, 1355488, 1027957, 1304779, 2636565, 1882237, 2149853, 4464268
67, 261, 539, 2095, 1383, 1632, 24961, 4451, 4621, 9489, 36481, 35266, 382870, 122029, 80878, 306094, 188059, 175403, 353420, 34805693, 867000, 2607559, 58905543, 1620620, 4151435, 88083802, 2333594, 6088480, 64506099, 1591115, 4158457, 6729555, 13490876, 20499280, 8550169, 18543028, 25425283, 11037147, 22424085, 32755621, 57689423, 7972172, 18899512, 88423176, 10785460, 26085216, 101768392, 13903545, 33382158, 569434, 2809781, 2939690, 1115243, 5221621, 5652076, 2180176, 12452742, 11694759, 161481, 210634, 285221, 255643, 390533, 429257, 445219, 729186, 518395, 476737, 686506, 1524907, 1110469, 1230024, 2533588, 1762431, 2132325, 4379691
68, 260, 533, 2108, 1476, 1554, 19376, 4361, 4506, 28900, 36413, 39859, 296128, 74059, 76162, 382427, 163089, 160862, 325700, 36076348, 868319, 2912053, 59476778, 1572000, 4014455, 87538667, 2237717, 5782930, 64636815, 1548347, 4206266, 6550725, 13980320, 19600323, 9125397, 18661435, 27417400, 11634275, 23169915, 32292845, 57670037, 7739132, 19933461, 82232510, 10026380, 25238171, 100084781, 12801626, 33810974, 517132, 3805130, 2859815, 1012909, 5284398, 5761162, 1916213, 11746860, 11567612, 150587, 214311, 255102, 276393, 409633, 389665, 417492, 502164, 559337, 520281, 853633, 1611689, 1058576, 1186126, 2636015, 1731050, 1971527, 4583670
69, 261, 545, 2108, 1297, 1563, 6398, 4955, 4428, 9316, 34919, 64039, 301436, 77534, 81034, 312433, 186390, 212847, 325634, 36686521, 781111, 2434944, 60397091, 1632614, 4382419, 86685468, 2231630, 6406728, 64670604, 1583436, 4581561, 6761940, 14346003, 17842673, 8669465, 19956158, 27189918, 11433521, 23055841, 33663622, 58276177, 8132912, 22412268, 89288643, 10289762, 27303066, 101338031, 13364661, 33770876, 608246, 2774470, 2850652, 1035520, 5510104, 5054474, 2026483, 11505279, 11591004, 162636, 247257, 231647, 255061, 371308, 473231, 457594, 489120, 583783, 615386, 631361, 1428263, 1007154, 1204905, 2652789, 1833256, 2078889, 4202134
70, 262, 549, 2107, 1386, 1565, 6339, 4435, 4472, 9451, 63592, 91050, 285557, 76398, 80299, 336239, 164299, 246885, 348726, 33242385, 933362, 2591621, 59664975, 1624548, 4319039, 87992172, 2277910, 5814778, 67434990, 1552393, 4483192, 5968747, 13195535, 19456239, 9242329, 19495296, 24351176, 11309912, 22175938, 31622972, 62369539, 7702643, 19405084, 77625222, 10269662, 26942389, 101015817, 13158927, 32463126, 880644, 3132612, 2863526, 1049960, 5418483, 5031391, 1868573, 11639979, 11242651, 152648, 221135, 275796, 256600, 384986, 365815, 409574, 512242, 572393, 492742, 780959, 1549693, 1085167, 1272989, 2609438, 1816997, 2187771, 4195786
71, 12880, 571, 2142, 1314, 1574, 6439, 4405, 4350, 9368, 36283, 71850, 381904, 78127, 94859, 420271, 158474, 197255, 551623, 35055530, 918183, 2530150, 61667580, 1611746, 5412578, 87213757, 2416038, 5517465, 63772377, 1528915, 4102665, 6947302, 13910549, 18381979, 8395797, 18155493, 25238632, 11025828, 24645139, 31843839, 58219565, 7766226, 20241508, 79816589, 10621340, 27565994, 100869022, 13114627, 33496766, 594467, 2683336, 2715382, 1166779, 5259466, 5436700, 1894150, 11753524, 11318232, 132175, 221456, 271582, 270816, 352257, 465058, 387484, 475202, 530789, 584737, 730624, 1449834, 988499, 1185524, 2536286, 1689092, 2076627, 4277044
72, 270, 542, 2179, 1378, 1602, 6276, 4463, 4284, 8994, 47686, 114681, 346485, 81081, 109816, 404723, 260224, 206919, 332312, 34877078, 929834, 2664089, 60267593, 1634421, 4042243, 88254176, 2236471, 6088799, 62032009, 1518132, 5067545, 6215067, 15555879, 20333357, 9233569, 19896151, 27279504, 11785066, 23689760, 34956730, 55800036, 7725070, 19761985, 80966742, 10268263, 25663603, 101583203, 12482222, 33897961, 595788, 2859675, 2866123, 1049398, 5622385, 5344991, 1899585, 11656884, 11274233, 165439, 185158, 239296, 288076, 400505, 425160, 462087, 530685, 691336, 639584, 694836, 1435004, 971115, 1227095, 2610631, 1820318, 2136155, 4293706
73, 276, 556, 2085, 1371, 1635, 6345, 4135, 4324, 8973, 38239, 38176, 326352, 72909, 94818, 369453, 157713, 152180, 340420, 37065316, 898513, 2659064, 56912563, 1849911, 4360622, 91806044, 2456337, 6560463, 62862828, 1580329, 4375770, 6442504, 14089882, 18744085, 8581829, 17746031, 26924619, 11485917, 23335662, 33136008, 57270183, 7772785, 19332545, 77368351, 11486138, 25738731, 102941439, 12451434, 34374883, 728505, 2996849, 2682337, 1289215, 5327782, 5163632, 2091188, 11712644, 11761608, 149996, 228350, 258924, 245565, 337952, 442742, 457787, 513200, 654485, 519560, 667304, 1384001, 1014555, 1254112, 2506738, 2017678, 2123818, 4156228
74, 258, 534, 2103, 1861, 1796, 6384, 4208, 4425, 9216, 42195, 113036, 383625, 123410, 110402, 350000, 164123, 158704, 490360, 36866211, 818213, 2309164, 59680812, 1657409, 4363576, 89179226, 2373693, 6361427, 62846489, 1622683, 4690837, 6873243, 13532395, 20329040, 8516848, 18320684, 24585745, 11673580, 22113134, 31570165, 59900906, 7614465, 19941554, 80519828, 10956798, 26376448, 101327812, 12935974, 32832083, 553164, 2657637, 2813126, 1003324, 5384042, 5282530, 1909989, 11523659, 11318764, 163332, 208051, 232570, 262526, 368351, 400353, 430958, 499005, 533313, 557765, 671158, 1310965, 969641, 1310744, 2530261, 1689606, 2018257, 4363925
75, 253, 542, 2082, 1390, 1556, 6542, 4678, 4506, 9499, 148226, 40827, 373113, 73747, 92898, 354419, 233290, 153576, 302966, 34558619, 947990, 2682905, 59892627, 1590844, 3970064, 86368841, 2337931, 6250338, 65422825, 1583556, 4497953, 7389641, 13231118, 17888864, 8560632, 18570925, 27128926, 11194475, 23594369, 31828686, 60243772, 7750039, 20423446, 79461471, 10721911, 25677675, 99832810, 12285564, 36041914, 518049, 2984720, 2662702, 1055647, 5656659, 5632237, 1897408, 11363565, 11152863, 136897, 182596, 303333, 272799, 318734, 352004, 389573, 457726, 522060, 513911, 743719, 1447485, 981655, 1342130, 2809541, 1855476, 1953641, 4041681
76, 256, 550, 2154, 1409, 1564, 6468, 4221, 4327, 9070, 49601, 35320, 285045, 91555, 87185, 396356, 154374, 216265, 440314, 35361345, 936062, 2516340, 55919555, 1593470, 4187948, 84056439, 2269411, 6262401, 64404490, 1572704, 4346156, 6446934, 13616628, 19040601, 9566012, 17845608, 27257489, 10551653, 22927002, 33001943, 60274182, 6979027, 18866990, 79754936, 10092062, 26909529, 99081364, 13103729, 33160470, 492796, 2778073, 2682475, 1410245, 5159455, 5447586, 1898602, 11613575, 11395328, 135210, 215774, 258328, 319177, 339160, 435111, 398555, 450433, 547420, 555333, 633504, 1510326, 1052488, 1207468, 2662971, 2136677, 2240783, 4304149
77, 264, 560, 2173, 1339, 1634, 6346, 4168, 4245, 27594, 39556, 36212, 302186, 78980, 107448, 353859, 197902, 185033, 308716, 33762363, 934243, 2460571, 61377651, 1478475, 3861589, 86067242, 2437497, 7762063, 65983727, 1775224, 4321544, 6819546, 14651568, 18456014, 9048682, 18348239, 27271698, 10895786, 23338730, 31226172, 55627587, 7510096, 20972621, 78537708, 10331446, 26516935, 100644896, 12796409, 34640632, 562546, 2988534, 2730504, 1153424, 5530655, 5424211, 2082868, 11363500, 11429640, 185221, 189713, 240786, 269824, 392838, 395061, 379208, 450984, 536083, 497622, 716707, 1470337, 974582, 1215937, 2590887, 1688238, 2026186, 4151506
78, 259, 550, 2082, 1322, 1647, 6622, 4466, 4425, 9250, 60710, 54816, 331451, 77938, 86431, 446325, 153162, 163679, 336104, 34443017, 901342, 2434311, 59462602, 1618471, 5578111, 91245036, 2395675, 5809970, 64707743, 1623027, 4537935, 6509248, 13641625, 21324476, 8773995, 18486381, 24602271, 10668245, 23200224, 34079248, 58845802, 8114962, 20876835, 76683068, 10646348, 25554424, 102153218, 12458968, 32796299, 490501, 3050382, 2806207, 1103033, 5431720, 4993331, 2229885, 11683785, 11692579, 154128, 192130, 244192, 284405, 366784, 395256, 429280, 505577, 614936, 522859, 635377, 1387707, 1041340, 1270560, 2551409, 1755751, 1977533, 4048963
79, 260, 541, 2138, 1332, 1659, 6266, 4362, 4386, 8953, 36312, 34722, 280574, 128025, 113148, 476838, 174567, 151548, 303683, 35934351, 888930, 2926843, 61747952, 1559304, 4111368, 86314303, 2112267, 5838790, 61821875, 1596804, 5729948, 6727001, 14033532, 20901615, 8261079, 18155675, 25416576, 10276718, 21441875, 32762845, 58083386, 8125412, 21343799, 76933746, 10192917, 27205114, 99719469, 13328630, 33691051, 530788, 2876994, 2946187, 1010478, 5114082, 5114897, 1890720, 11614810, 12105530, 136137, 239138, 258614, 290311, 355732, 635985, 401590, 486849, 519363, 523228, 625809, 1457026, 1013742, 1295028, 2607293, 1745892, 1958457, 3969741
80, 261, 552, 2138, 1259, 2009, 6314, 4139, 4312, 8979, 34745, 36428, 357440, 113039, 128430, 385802, 159361, 204457, 319424, 35007299, 790790, 2566363, 59464926, 1507361, 4327948, 90270422, 2476742, 5946787, 65771956, 1550242, 5357665, 7408751, 14819630, 18828249, 9315958, 19118598, 26295357, 12126459, 24753692, 35239974, 58801417, 8418081, 18706113, 77005277, 9782204, 26609696, 101596671, 13730134, 34069835, 493613, 2719000, 2690397, 1235939, 5355217, 5391275, 2009523, 11633189, 11126418, 135819, 190076, 257039, 294076, 334157, 497030, 400282, 459353, 520090, 565732, 694382, 1602972, 1056065, 1181368, 2445050, 1673838, 2005783, 4276725
81, 256, 535, 2083, 1384, 1541, 6401, 4180, 4250, 9080, 34987, 35407, 317639, 79034, 76977, 513095, 175077, 195334, 392762, 34330900, 914805, 3066137, 61234901, 1661912, 3941627, 89596972, 2087133, 5969278, 64078391, 1539475, 4366601, 6758374, 13163802, 20114969, 8661696, 17832155, 27311462, 12604804, 23139591, 33910561, 61182613, 7910483, 19295027, 77348884, 10260136, 25522741, 100561210, 12397623, 33426114, 507103, 2595769, 2707983, 1241386, 5533824, 5310366, 1859719, 11748386, 11492170, 148516, 201478, 269445, 275178, 349632, 400953, 456431, 479860, 545406, 479554, 688781, 1466011, 970910, 1210927, 2446758, 1685410, 1972481, 4316488
82, 257, 542, 2199, 1272, 1518, 6453, 4220, 4282, 8951, 34789, 37136, 333977, 97194, 107725, 399767, 188463, 152002, 305021, 34020460, 911839, 2597932, 59429553, 1626672, 3669772, 89507657, 2191133, 5958518, 62988571, 1497323, 3916360, 6368927, 13587692, 19974264, 9173613, 17790551, 24603030, 11013638, 22869791, 33695870, 56718049, 7780885, 19819587, 76885845, 10249684, 25049187, 100782323, 12679894, 33346501, 581958, 2767006, 2869251, 1075717, 5497001, 5173758, 2012696, 11807930, 11637236, 136290, 188880, 257430, 276489, 309031, 396095, 387546, 450411, 534560, 463171, 633272, 1341666, 982648, 1198074, 2424595, 1723199, 1938665, 3983745
83, 320, 568, 2227, 1425, 1521, 6365, 4214, 4258, 9076, 35441, 35138, 395521, 85012, 210515, 379452, 166175, 151032, 359872, 37330360, 1067711, 2525221, 61423061, 2016392, 3847117, 90478745, 2424321, 7127062, 66876347, 1514878, 4422326, 7148007, 14379456, 19393479, 10213521, 18078556, 26641534, 11369387, 23276310, 32812781, 59802897, 7538885, 19446878, 79904962, 9915857, 26091405, 96158319, 13154470, 32927472, 517641, 2984393, 2823564, 1236870, 5152503, 6547870, 2015430, 11711813, 11316243, 153978, 202721, 231036, 290570, 356348, 516645, 419473, 450615, 535106, 516385, 675190, 1515732, 995790, 1180868, 2457089, 1847841, 2016254, 4207320
84, 263, 576, 2151, 1368, 1517, 6559, 22767, 4379, 9261, 72828, 35334, 334737, 80491, 73462, 408888, 192822, 258993, 308571, 34592957, 933354, 2570891, 59558377, 1560783, 4123368, 86662389, 2166547, 6021108, 65492235, 1504558, 4604511, 6516750, 14919847, 19435236, 8552474, 19121036, 27510775, 12977716, 23107086, 33495176, 58348297, 7829808, 18379318, 79825189, 10003505, 25094442, 97357487, 13204625, 34851301, 516056, 2841320, 2866690, 1083301, 5907467, 5427337, 1870431, 11489919, 11403327, 135887, 228046, 287005, 292918, 391373, 392682, 372003, 500972, 588723, 542132, 676533, 1452039, 1034477, 1647684, 2607195, 1694680, 2111306, 4494950
85, 311, 571, 2179, 1342, 1690, 6701, 4325, 4399, 22076, 34959, 35652, 284526, 110584, 82094, 342230, 151255, 154888, 319522, 34443977, 814517, 2481593, 59933084, 1573187, 3909183, 87161319, 2344038, 6627686, 61390932, 1536508, 4722273, 6284171, 13621123, 20196981, 8827130, 18575316, 26180111, 10718340, 23328643, 36266391, 56259191, 8875981, 20797198, 78490142, 11377114, 26307131, 99675125, 13878156, 33247781, 587311, 2675179, 2978730, 1024877, 5275721, 5786828, 2019901, 11588541, 11374556, 139702, 225058, 261855, 305678, 338111, 418875, 383970, 476791, 538720, 587366, 606318, 1419285, 976036, 1210278, 2572187, 1853964, 2054211, 4363189
86, 262, 614, 2187, 1431, 2437, 6212, 4172, 4239, 8990, 36803, 35626, 296438, 91800, 173690, 321231, 168116, 184519, 321917, 34260677, 869456, 2523247, 63163322, 1584479, 3857983, 87711242, 2372581, 6269517, 63250226, 1531038, 4472059, 6836220, 13474285, 18835822, 8506422, 18562638, 27355735, 12805416, 23305129, 32964668, 56298691, 7858528, 21107038, 78006156, 10569328, 25353161, 97104889, 13337164, 31668797, 493463, 2822601, 2706947, 971684, 5187044, 5009731, 1880749, 11544695, 11403909, 168590, 190538, 262830, 292923, 418435, 391564, 381367, 462290, 545132, 508092, 807558, 1352610, 1392838, 1194113, 2453200, 1878542, 2131371, 4594270
87, 271, 643, 2132, 1833, 1720, 6317, 22707, 4398, 9237, 36044, 58512, 435503, 73542, 75631, 294249, 180647, 154242, 410047, 34205549, 891956, 2541210, 59020522, 1601575, 4168221, 86806299, 2358410, 6110483, 63843743, 1477664, 4462444, 6693944, 13463724, 19916414, 9547809, 18795486, 25872284, 11776885, 23997641, 35114620, 63322275, 7855954, 19868221, 78278945, 10308853, 26264826, 102257562, 13316000, 34783648, 534023, 2947130, 3007607, 1063874, 5403574, 4982746, 1960235, 11795653, 11712775, 138190, 189767, 247790, 250869, 337368, 388717, 388879, 455420, 551675, 580282, 765339, 1509665, 984531, 2230871, 2500993, 1853175, 2127341, 4197743
88, 264, 549, 2166, 2398, 1784, 6283, 4298, 4348, 22076, 34989, 35464, 324982, 71996, 76256, 295852, 193783, 180570, 375005, 33126273, 946821, 2471262, 59732893, 1534993, 3784991, 89852945, 2380587, 6046171, 62216934, 1537738, 4356958, 7110819, 13485491, 18458257, 9239883, 17871011, 25998637, 11031338, 22223710, 33136300, 57012133, 8178748, 18650172, 76819948, 11010024, 26383126, 100661525, 13215533, 35202720, 502587, 2985371, 2903428, 971232, 5717035, 4989629, 1848222, 11490627, 11466572, 136156, 202491, 248370, 330942, 311730, 418217, 446636, 448867, 533206, 536820, 720609, 1434266, 985086, 1200822, 2869576, 1777296, 2036291, 4782943
89, 306, 537, 2129, 1431, 1523, 6456, 4219, 4283, 8950, 36093, 96295, 321943, 72178, 83642, 330304, 199630, 194830, 434326, 36812331, 1068963, 2514594, 63925858, 1655359, 4096678, 87575460, 2414309, 6676084, 63715113, 1644793, 4308713, 6307922, 14590172, 19767488, 9023469, 17981663, 26191407, 10738838, 22747414, 32852930, 56373321, 7962448, 20530874, 79003259, 10451318, 27582349, 101477323, 12863059, 34341063, 544308, 2818666, 2954321, 975715, 5442733, 5309223, 2168015, 11091409, 12103372, 154703, 196858, 223221, 289071, 344536, 423907, 374216, 464077, 757264, 553215, 950264, 1464440, 999181, 1184083, 2473347, 1823011, 2141388, 4337265
90, 264, 567, 2136, 1306, 1835, 6412, 4164, 4292, 8952, 35176, 55109, 335290, 124851, 92376, 298136, 155257, 153927, 402962, 38041786, 789175, 2169025, 59416034, 1660753, 4323776, 90605174, 2299582, 6223303, 64450590, 1663285, 4426774, 6605147, 13241861, 18659283, 10391113, 17986369, 28854186, 11132890, 22600327, 36118539, 59256703, 7832623, 21756381, 78899724, 10336921, 26755207, 102929726, 12697893, 32084357, 490432, 2782565, 2636299, 1044265, 5386350, 5217261, 1960336, 11161345, 11336137, 131577, 226606, 222724, 314205, 377788, 494638, 379187, 502810, 1032155, 679131, 707456, 1374825, 1428162, 1288382, 2881257, 1723120, 2072598, 4277716
91, 261, 547, 2093, 1405, 21832, 6541, 4164, 4277, 8976, 36665, 35246, 374877, 72678, 79246, 341840, 189996, 200522, 321830, 34598802, 934475, 2187388, 59048370, 1626365, 4017221, 87043892, 2292815, 6167711, 66840575, 1979475, 4278131, 6412233, 14583673, 19839958, 8699268, 18087863, 25800393, 11151982, 22662155, 33279378, 59447850, 7977671, 19039105, 79817211, 10099326, 28284870, 99329327, 12637928, 32867668, 490783, 2785329, 2771290, 1034301, 5238305, 5208289, 2244427, 11825021, 11608235, 130635, 180537, 233622, 283032, 347462, 520000, 546918, 451638, 578710, 479244, 785495, 1613625, 1025389, 1206844, 2460443, 1824394, 1933403, 4462051
92, 258, 540, 2086, 1275, 1497, 6377, 4146, 4297, 9008, 56324, 36672, 393519, 75379, 81161, 303517, 182097, 167433, 316088, 35308655, 928810, 2398428, 61766724, 1792318, 4195341, 87961579, 2150411, 5954823, 63583105, 1499353, 4415772, 6980001, 13929889, 19791017, 8808697, 18669198, 27061114, 11261798, 22156424, 31960783, 84248651, 8161613, 21154228, 80369088, 10079147, 27618305, 99385587, 13459276, 33402879, 522217, 2803818, 2854028, 1068346, 5105998, 5442900, 2446684, 11649623, 11600013, 130851, 207255, 248504, 296953, 334311, 457592, 404536, 479890, 548126, 466116, 636130, 1567538, 2187362, 1197985, 2498942, 1921446, 2181062, 4256853
93, 258, 537, 2204, 1448, 1633, 6391, 4320, 4378, 9265, 36342, 37428, 462844, 75985, 117031, 375472, 166901, 178510, 354357, 35251919, 901125, 2263387, 60377331, 1561720, 4272314, 90695542, 2234942, 6469431, 64895710, 1449372, 4231320, 7973362, 13862724, 18741357, 9029273, 17494527, 26509941, 11575395, 23390140, 32044334, 59085165, 7837226, 19622437, 78601190, 9874658, 29171398, 99331554, 12042870, 36657113, 598222, 2739472, 3168715, 1039800, 5528806, 5332402, 2075915, 11690821, 11393220, 168401, 188260, 229715, 319641, 362750, 426101, 400055, 486928, 627621, 485162, 634706, 1548973, 979378, 1196194, 2884824, 1728104, 2128244, 5173127
94, 265, 549, 2075, 1344, 1541, 6242, 4311, 4412, 21981, 68740, 51442, 353509, 72186, 76262, 293809, 149997, 149454, 331222, 33130276, 871148, 2430727, 63568615, 1599995, 4005704, 90012966, 2385639, 6098074, 67887080, 1563738, 4594057, 6858930, 13904255, 19574699, 9693855, 18302346, 26885535, 10329350, 21588360, 34851835, 57972430, 7170670, 20008147, 82078984, 10195184, 27653953, 100286287, 12201003, 32587036, 531790, 2775991, 2751712, 1235325, 5478444, 5293484, 2147145, 11653899, 11231358, 171988, 188913, 233432, 307725, 357343, 439024, 372430, 463226, 552159, 508622, 606666, 1448274, 1043771, 1304634, 2457331, 1711908, 2658857, 4413652
95, 271, 535, 2127, 1425, 1963, 6355, 4179, 4292, 8970, 54024, 62216, 380906, 72260, 74043, 303316, 161415, 150429, 332567, 35251664, 960654, 4195570, 60978374, 1587201, 4136579, 88530924, 2390888, 5618072, 62210088, 1539455, 4551371, 6842519, 13805575, 18258497, 8538519, 19242208, 25936826, 11731085, 25207516, 33792026, 55691129, 8100586, 20947880, 78993127, 10338852, 26469123, 100175699, 12873572, 34918377, 576973, 2708590, 2613898, 1099107, 5255465, 5508017, 1999949, 11765648, 11531404, 138240, 245018, 229398, 273626, 395382, 417476, 397274, 514592, 554129, 493362, 696437, 1451188, 1019159, 1255499, 3731890, 1724708, 1974950, 4965186
96, 264, 559, 2185, 1488, 1689, 6636, 4296, 4461, 9247, 38921, 37135, 369604, 80405, 72349, 291106, 179747, 189916, 303221, 33634618, 811628, 2494200, 58828438, 1600832, 4094490, 86731891, 2290039, 5848387, 63343593, 1431650, 4405165, 6425315, 13894061, 19932695, 9794019, 18566120, 25627562, 10821211, 23147979, 34152936, 57474913, 7835448, 20288830, 78182599, 10120431, 26734627, 100142580, 12884941, 33168206, 574961, 3055765, 2908355, 1096115, 5312288, 5177217, 2113036, 11070581, 11204240, 148387, 220067, 232439, 276104, 396428, 491495, 440305, 449946, 516101, 571022, 650999, 1467557, 1229931, 1480977, 2442598, 1738126, 2191382, 4528139
97, 269, 565, 2182, 1269, 1607, 6416, 4356, 4368, 9252, 84097, 48788, 341448, 73535, 72201, 346595, 150609, 155465, 366626, 34025931, 854061, 2571764, 59791543, 1627640, 4097497, 88457322, 2146705, 5696539, 63961290, 1729085, 4954758, 7946863, 13944040, 18823163, 9057392, 17777670, 25906375, 10689673, 22244918, 33347801, 58178714, 8012774, 19851453, 78541547, 10026165, 28338158, 98523511, 12319352, 34017017, 535068, 2981267, 2988090, 1040991, 5677444, 5309896, 2036410, 11153664, 11834842, 137444, 189722, 281101, 309589, 363012, 455888, 447105, 480888, 577393, 484833, 697317, 1469236, 987513, 1184581, 2476686, 1887919, 2320570, 4509736
98, 265, 547, 2142, 1370, 1565, 6673, 4386, 4237, 9242, 52830, 77957, 600967, 100074, 74644, 306043, 174484, 167505, 358240, 34745437, 813269, 2569587, 59366208, 1682292, 4179116, 88017122, 2262972, 5916472, 65162834, 1813197, 4244739, 6499558, 13293359, 20004446, 9397434, 33313409, 26522050, 11483993, 22283306, 33879619, 60532975, 7817856, 20122580, 79785546, 10110706, 26629563, 99784330, 13880129, 32690220, 594421, 2970248, 2820889, 1140920, 5653246, 5237050, 2001422, 12100266, 11716456, 144048, 221749, 280822, 277567, 338994, 427527, 404241, 451793, 596504, 483845, 702467, 1376794, 1009248, 1200564, 2498861, 2046043, 2245541, 4472452
99, 266, 550, 2138, 1342, 1679, 6508, 4202, 4248, 8971, 49363, 35370, 419404, 73745, 72431, 305496, 198752, 223542, 395210, 33835710, 894113, 2733201, 56590278, 1692058, 4324888, 89902452, 2238267, 5736618, 64259830, 1560681, 4222437, 6869455, 13732076, 19835165, 8797107, 17711163, 25694505, 10967682, 23296991, 32128576, 61044020, 7666807, 19892617, 79681142, 9166324, 26547263, 99989006, 12494607, 31730884, 517148, 2828290, 3404620, 1294091, 5415105, 5254531, 2273120, 11164274, 11070751, 137083, 222142, 295012, 326854, 475463, 452051, 386662, 450586, 581351, 533922, 608027, 1304573, 977111, 1193086, 2498562, 1873074, 2193916, 4880065
